1945,WSG,"Hardy, Moreno and Christensen",Euronext,2020-07-12 17:30:34
1946,WFV,Rowe Inc,NYSE,2021-03-30 10:58:11
1947,HTV,"Hill, Garner and Jones",Euronext,2021-02-05 14:39:59
1948,FVJ,"Rogers, Frey and Howard",Euronext,2020-06-03 10:07:30
1949,NYL,Davenport-Smith,NASDAQ,2023-06-22 19:32:53
1950,XUC,"Patel, Parsons and Mcdaniel",Euronext,2015-05-18 15:08:53
1951,BWW,"Bell, Ramirez and Alvarado",NASDAQ,2020-01-20 12:32:42
1952,QLK,Mueller LLC,NYSE,2017-11-14 01:00:32
1953,AMI,"Clark, Bell and Parker",NYSE,2021-07-09 12:09:34
1954,CTP,"Harrison, Trujillo and Sparks",NYSE,2021-03-25 07:34:11
1955,NEK,Campbell-Brooks,NASDAQ,2017-03-14 07:18:57
1956,GPZ,"Martin, Henson and Fletcher",Euronext,2022-02-15 18:47:42
1957,GVN,"Cruz, Mitchell and Sims",NYSE,2018-08-09 15:14:52
1958,EAW,"Turner, Stewart and Bailey",NASDAQ,2016-06-09 21:13:21
1959,NBB,Rogers LLC,NASDAQ,2016-06-26 23:55:02
1960,KZK,Meza-Murphy,NYSE,2017-04-17 19:52:17
1961,QFS,Torres-Meadows,Euronext,2022-10-15 08:44:44
1962,WEQ,Boone Ltd,NYSE,2016-02-22 08:26:58
1963,ZDZ,Grant LLC,NASDAQ,2019-02-04 23:49:04
1964,WSB,Harrington-Mayer,NYSE,2022-06-08 06:04:50
1965,XGB,Spencer-Greene,NYSE,2015-03-11 07:24:31
1966,KGM,Lee-Bailey,NASDAQ,2022-01-11 23:42:28
1967,DAT,Alvarado LLC,NASDAQ,2018-11-08 01:58:07
1968,PHX,"Higgins, Day and Lawrence",NYSE,2016-06-12 02:24:30
1969,JIK,"Rios, Vance and Ferrell",NASDAQ,2018-12-02 15:28:52
1970,FOZ,"Sanders, Howard and Banks",Euronext,2016-05-02 21:02:33
1971,UYF,Stewart-Sanchez,NASDAQ,2023-09-10 06:46:55
1972,RAP,"Koch, Wilson and Shepherd",NASDAQ,2016-02-16 20:25:32
1973,MNQ,Casey PLC,NASDAQ,2017-08-09 08:41:52
1974,YJE,Lewis Group,NYSE,2020-10-20 17:39:32
1975,ORV,Burke-Conner,NASDAQ,2016-06-28 17:09:40
1976,DZG,"Herring, Hill and Stafford",Euronext,2023-02-02 11:36:43
1977,AZP,Pacheco-Krueger,NASDAQ,2024-02-11 14:43:51
1978,PWF,"Serrano, Burch and Steele",Euronext,2024-02-24 11:22:05
1979,QEH,Taylor and Sons,Euronext,2018-09-15 14:46:46
1980,WEE,Hughes-Blankenship,Euronext,2020-08-11 15:56:16
1981,HSE,Walker-Taylor,NYSE,2020-04-02 17:21:02
1982,JYH,"Mcdowell, Scott and Perez",NASDAQ,2018-05-16 02:35:51
1983,SAF,Rivera-Molina,NASDAQ,2022-02-11 13:41:12
1984,IGY,Friedman Inc,Euronext,2016-08-14 00:56:23
1985,LYO,"Malone, Williams and Meyers",Euronext,2023-07-01 05:08:01
1986,DGT,Sawyer PLC,Euronext,2017-01-15 15:35:51
1987,RYD,"Shaw, Cruz and Vasquez",Euronext,2021-12-19 03:38:45
1988,FIF,Robinson-Calderon,Euronext,2023-06-27 23:59:24
1989,YRM,Contreras-Ortiz,NASDAQ,2018-10-26 03:44:34
1990,TTT,"Thomas, Thompson and Braun",NASDAQ,2016-07-04 14:50:52
1991,XNA,Chavez-Peterson,NYSE,2021-11-05 15:18:24
1992,KKP,Erickson Inc,NASDAQ,2020-03-15 05:25:33
1993,HLU,Bradshaw Ltd,NASDAQ,2020-11-15 23:00:44
1994,ZRE,Griffith-Nguyen,NASDAQ,2021-05-31 03:04:19
1995,LVT,Robbins-West,NASDAQ,2019-07-15 05:42:34
1996,XXS,Gibson-Morris,Euronext,2018-02-05 05:44:11
1997,EKP,"Snyder, Caldwell and Li",Euronext,2022-10-05 10:58:52
1998,VYZ,"Richmond, Zavala and Simpson",NYSE,2024-05-10 15:10:23
1999,ITZ,Martin Group,Euronext,2023-10-09 04:46:18
2000,BTK,Le-Castro,Euronext,2016-08-29 15:35:37
